object,split,label,image,mask
pcb4,train,normal,pcb4/Data/Images/Normal/0315.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0282.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0323.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0639.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0112.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0474.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0346.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0434.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0380.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0369.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0802.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0724.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0385.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0144.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0608.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0216.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0284.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0161.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0827.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0758.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0921.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0991.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0113.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0244.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0226.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0536.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0646.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0321.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0495.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0263.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0022.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0360.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0777.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0950.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0396.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0189.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0126.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0916.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0235.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0905.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0865.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0084.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0229.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0760.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0555.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0464.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0698.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0357.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0652.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0979.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0435.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0840.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0160.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0199.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0618.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0942.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0031.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0330.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0180.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0260.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0453.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0723.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0818.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0560.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0191.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0379.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0115.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0106.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0876.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0287.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0572.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0280.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0367.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0846.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0428.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0080.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0817.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0955.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0749.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0632.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0062.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0240.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0792.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0179.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0288.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0658.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0695.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0600.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0872.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0972.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0324.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0152.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0951.JPG,
pcb4,train,normal,pcb4/Data/Images/Normal/0790.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0107.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0484.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0690.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0303.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0237.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0394.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0214.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0990.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0657.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0377.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0659.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0514.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0617.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0725.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0172.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/1001.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0483.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0654.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0400.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0469.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0525.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0170.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0631.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0685.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0320.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0869.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0423.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0417.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0751.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0764.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0971.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0730.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0306.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0011.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0215.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0159.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0629.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0694.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0518.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0940.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0026.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0844.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0957.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0900.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0402.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0621.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0294.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0016.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0046.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0705.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0208.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0674.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0427.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0552.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0804.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0333.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0027.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0100.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0800.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0923.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0755.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0013.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0297.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0768.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0457.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0520.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0952.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0871.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0811.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0174.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0648.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0261.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0784.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0977.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0935.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0286.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0779.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0363.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0619.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0024.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0735.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0688.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0796.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0178.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0797.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0920.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0479.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0684.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0739.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0569.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0196.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0892.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0964.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0187.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0488.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0994.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0545.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0615.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0974.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0490.JPG,
pcb4,test,normal,pcb4/Data/Images/Normal/0168.JPG,
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/000.JPG,pcb4/Data/Masks/Anomaly/000.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/001.JPG,pcb4/Data/Masks/Anomaly/001.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/002.JPG,pcb4/Data/Masks/Anomaly/002.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/003.JPG,pcb4/Data/Masks/Anomaly/003.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/004.JPG,pcb4/Data/Masks/Anomaly/004.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/005.JPG,pcb4/Data/Masks/Anomaly/005.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/006.JPG,pcb4/Data/Masks/Anomaly/006.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/007.JPG,pcb4/Data/Masks/Anomaly/007.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/008.JPG,pcb4/Data/Masks/Anomaly/008.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/009.JPG,pcb4/Data/Masks/Anomaly/009.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/010.JPG,pcb4/Data/Masks/Anomaly/010.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/011.JPG,pcb4/Data/Masks/Anomaly/011.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/012.JPG,pcb4/Data/Masks/Anomaly/012.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/013.JPG,pcb4/Data/Masks/Anomaly/013.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/014.JPG,pcb4/Data/Masks/Anomaly/014.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/015.JPG,pcb4/Data/Masks/Anomaly/015.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/016.JPG,pcb4/Data/Masks/Anomaly/016.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/017.JPG,pcb4/Data/Masks/Anomaly/017.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/018.JPG,pcb4/Data/Masks/Anomaly/018.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/019.JPG,pcb4/Data/Masks/Anomaly/019.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/020.JPG,pcb4/Data/Masks/Anomaly/020.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/021.JPG,pcb4/Data/Masks/Anomaly/021.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/022.JPG,pcb4/Data/Masks/Anomaly/022.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/023.JPG,pcb4/Data/Masks/Anomaly/023.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/024.JPG,pcb4/Data/Masks/Anomaly/024.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/025.JPG,pcb4/Data/Masks/Anomaly/025.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/026.JPG,pcb4/Data/Masks/Anomaly/026.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/027.JPG,pcb4/Data/Masks/Anomaly/027.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/028.JPG,pcb4/Data/Masks/Anomaly/028.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/029.JPG,pcb4/Data/Masks/Anomaly/029.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/030.JPG,pcb4/Data/Masks/Anomaly/030.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/031.JPG,pcb4/Data/Masks/Anomaly/031.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/032.JPG,pcb4/Data/Masks/Anomaly/032.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/033.JPG,pcb4/Data/Masks/Anomaly/033.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/034.JPG,pcb4/Data/Masks/Anomaly/034.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/035.JPG,pcb4/Data/Masks/Anomaly/035.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/036.JPG,pcb4/Data/Masks/Anomaly/036.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/037.JPG,pcb4/Data/Masks/Anomaly/037.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/038.JPG,pcb4/Data/Masks/Anomaly/038.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/039.JPG,pcb4/Data/Masks/Anomaly/039.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/040.JPG,pcb4/Data/Masks/Anomaly/040.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/041.JPG,pcb4/Data/Masks/Anomaly/041.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/042.JPG,pcb4/Data/Masks/Anomaly/042.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/043.JPG,pcb4/Data/Masks/Anomaly/043.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/044.JPG,pcb4/Data/Masks/Anomaly/044.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/045.JPG,pcb4/Data/Masks/Anomaly/045.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/046.JPG,pcb4/Data/Masks/Anomaly/046.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/047.JPG,pcb4/Data/Masks/Anomaly/047.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/048.JPG,pcb4/Data/Masks/Anomaly/048.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/049.JPG,pcb4/Data/Masks/Anomaly/049.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/050.JPG,pcb4/Data/Masks/Anomaly/050.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/051.JPG,pcb4/Data/Masks/Anomaly/051.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/052.JPG,pcb4/Data/Masks/Anomaly/052.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/053.JPG,pcb4/Data/Masks/Anomaly/053.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/054.JPG,pcb4/Data/Masks/Anomaly/054.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/055.JPG,pcb4/Data/Masks/Anomaly/055.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/056.JPG,pcb4/Data/Masks/Anomaly/056.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/057.JPG,pcb4/Data/Masks/Anomaly/057.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/058.JPG,pcb4/Data/Masks/Anomaly/058.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/059.JPG,pcb4/Data/Masks/Anomaly/059.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/060.JPG,pcb4/Data/Masks/Anomaly/060.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/061.JPG,pcb4/Data/Masks/Anomaly/061.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/062.JPG,pcb4/Data/Masks/Anomaly/062.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/063.JPG,pcb4/Data/Masks/Anomaly/063.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/064.JPG,pcb4/Data/Masks/Anomaly/064.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/065.JPG,pcb4/Data/Masks/Anomaly/065.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/066.JPG,pcb4/Data/Masks/Anomaly/066.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/067.JPG,pcb4/Data/Masks/Anomaly/067.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/068.JPG,pcb4/Data/Masks/Anomaly/068.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/069.JPG,pcb4/Data/Masks/Anomaly/069.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/070.JPG,pcb4/Data/Masks/Anomaly/070.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/071.JPG,pcb4/Data/Masks/Anomaly/071.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/072.JPG,pcb4/Data/Masks/Anomaly/072.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/073.JPG,pcb4/Data/Masks/Anomaly/073.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/074.JPG,pcb4/Data/Masks/Anomaly/074.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/075.JPG,pcb4/Data/Masks/Anomaly/075.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/076.JPG,pcb4/Data/Masks/Anomaly/076.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/077.JPG,pcb4/Data/Masks/Anomaly/077.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/078.JPG,pcb4/Data/Masks/Anomaly/078.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/079.JPG,pcb4/Data/Masks/Anomaly/079.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/080.JPG,pcb4/Data/Masks/Anomaly/080.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/081.JPG,pcb4/Data/Masks/Anomaly/081.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/082.JPG,pcb4/Data/Masks/Anomaly/082.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/083.JPG,pcb4/Data/Masks/Anomaly/083.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/084.JPG,pcb4/Data/Masks/Anomaly/084.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/085.JPG,pcb4/Data/Masks/Anomaly/085.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/086.JPG,pcb4/Data/Masks/Anomaly/086.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/087.JPG,pcb4/Data/Masks/Anomaly/087.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/088.JPG,pcb4/Data/Masks/Anomaly/088.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/089.JPG,pcb4/Data/Masks/Anomaly/089.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/090.JPG,pcb4/Data/Masks/Anomaly/090.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/091.JPG,pcb4/Data/Masks/Anomaly/091.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/092.JPG,pcb4/Data/Masks/Anomaly/092.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/093.JPG,pcb4/Data/Masks/Anomaly/093.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/094.JPG,pcb4/Data/Masks/Anomaly/094.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/095.JPG,pcb4/Data/Masks/Anomaly/095.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/096.JPG,pcb4/Data/Masks/Anomaly/096.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/097.JPG,pcb4/Data/Masks/Anomaly/097.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/098.JPG,pcb4/Data/Masks/Anomaly/098.png
pcb4,test,anomaly,pcb4/Data/Images/Anomaly/099.JPG,pcb4/Data/Masks/Anomaly/099.png
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0435_OK_C1_20231028102510.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0128_OK_C1_20231027171522.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0496_OK_C1_20231028105257.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0213_OK_C1_20231027173515.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0156_OK_C1_20231027172129.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0232_OK_C1_20231028090018.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0280_OK_C1_20231028091930.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0175_OK_C1_20231027172858.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0350_OK_C1_20231028095248.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0379_OK_C1_20231028100339.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0268_OK_C1_20231028091302.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0387_OK_C1_20231028100544.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0119_OK_C1_20231027171354.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0245_OK_C1_20231028090315.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0021_OK_C1_20231027160850.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0305_OK_C1_20231028092836.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0363_OK_C1_20231028095705.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0342_OK_C1_20231028095038.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0163_OK_C1_20231027172257.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0458_OK_C1_20231028103631.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0368_OK_C1_20231028095841.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0404_OK_C1_20231028101050.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0051_OK_C1_20231027162847.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0118_OK_C1_20231027171346.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0456_OK_C1_20231028103538.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0473_OK_C1_20231028104154.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0289_OK_C1_20231028092251.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0061_OK_C1_20231027163548.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0336_OK_C1_20231028094912.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0183_OK_C1_20231027173012.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0241_OK_C1_20231028090221.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0472_OK_C1_20231028104138.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0273_OK_C1_20231028091707.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0157_OK_C1_20231027172138.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0053_OK_C1_20231027162923.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0369_OK_C1_20231028095916.jpg,
pcb5,train,normal,pcb5/Data/Images/Normal/pcb_0080_OK_C1_20231027164736.jpg,
